BILLIARD,GOLF,X.1500M,X.2KROW,X.12MINTR,BENCH,CURL,MAXPUSHU
-5.31E-01,0.356386494,-0.290687361,0.103302076,-0.287036742,0.21254603,0.318942145,0.427952605
-1.25E+00,-0.87850582,0.188462041,-0.479912018,-0.806257993,-0.349281416,-0.5010833,0.566658801
-1.32E+00,0.194578194,0.736290383,-0.160686793,-1.342934792,0.618346458,0.994412153,2.129902027
-1.23E+00,-0.464776388,0.088674032,-0.342448972,-0.376449407,-0.560279216,-1.037207476,-2.181804701
2.55E-01,0.430584651,-1.361580289,-0.115822754,-1.549330733,2.21685554,1.926348353,0.955157039
5.94E-01,-1.063520585,-0.483396063,-0.576195114,1.240478087,-0.06685338,0.627549672,0.819097976
8.14E-01,0.938777224,-0.501414233,1.041004055,0.237668982,0.286783597,-0.430325267,1.045880203
-1.41E+00,-0.960853655,-0.156676284,-0.986452412,-0.224516037,-1.024524788,-0.240919675,-1.195037602
4.31E-01,0.874419557,-0.941085034,-0.757321738,-0.351140487,0.357074735,0.789035399,0.192119791
7.57E-01,0.352717613,0.02168946,0.021352086,0.358005723,0.70315418,-0.154165494,0.810312649
-1.32E+00,-0.141610001,-0.160801516,-1.17162804,-0.268387186,-2.460929746,-3.225491422,-2.638879652
2.05E-01,-0.529626213,0.276041436,0.317821541,0.878626193,-0.179459804,-0.567204515,0.52268682
-7.18E-01,1.035435254,0.054847442,-1.392399671,-0.091249536,0.269791347,0.368467434,0.015724182
-7.02E-01,-1.474237044,0.854806753,-0.053681109,-1.019070813,-0.510568673,-1.285289365,-0.370550715
1.73E+00,0.320725545,0.006519771,-0.241951476,-0.764280214,0.609099069,-0.018161708,0.186722031
3.66E-01,0.295065083,-0.362339809,0.644381911,0.597536139,0.958448037,0.786182982,-0.169714461
3.51E-01,0.073350499,1.019219674,0.357083242,0.192515278,0.5146172,-1.479718409,1.939710859
-2.04E-01,-0.681211815,-0.965200931,-0.67318811,-1.963175997,0.654767424,1.509365607,-0.506678712
3.40E-01,-0.852073464,-1.01991517,-0.097318524,-0.615522588,1.346536779,1.587593752,-0.355409568
-8.38E-01,-0.870936977,-0.235634776,-0.984938523,1.508763942,-0.682862907,-1.463489149,-0.135054808
4.35E-01,1.278761421,0.547235622,-0.392333986,1.248648479,-0.920595068,0.05909971,-0.548597048
-1.96E-01,0.015625685,1.583935693,-1.086998838,-0.318996715,-0.926454882,-0.905423736,1.038078479
-3.79E-01,-0.179483043,-0.225802801,1.566978128,0.929233196,2.139109577,-0.012286455,0.814724291
2.15E+00,1.461348322,-0.020535859,-1.531277567,-1.943098325,-0.062132621,-0.147998565,-0.281547478
2.32E-02,0.401905373,-0.838768273,-0.247502791,-0.927542405,0.187114514,0.449173151,0.413643
5.55E-01,0.590718433,-0.867978361,-0.249434812,-1.494285802,1.155244297,-0.087270892,0.647866296
-1.40E+00,-0.74635616,0.509088901,0.284091907,0.748625479,-1.404940111,-0.51402113,-0.840655798
3.67E-01,-0.423449886,0.145685969,0.904069352,0.427310954,-0.5566963,-0.109912114,-0.074631313
-1.93E+00,-1.975977477,0.825545895,0.004559021,-0.002156093,0.342206393,-0.484790713,-0.382396774
4.96E-01,-0.912713435,0.374188093,0.428152855,1.042973304,-1.485865474,-0.680612507,0.631628951
-2.62E-01,-0.037242251,0.009853765,0.503728852,0.356755626,0.11615581,-0.816595983,-0.562742469
1.72E+00,1.371815602,-0.219836692,0.191215466,-1.382608223,-0.437401736,1.0908075,-1.640472156
3.03E-01,-0.271875298,-0.219571809,0.837017532,0.044519226,0.830751953,1.188936685,1.735709907
-4.11E-01,-0.629805357,0.778142865,0.837554687,0.810420494,0.774682282,0.281883797,0.653781832
1.19E+00,1.030059816,-0.136402118,0.999225446,0.183582105,1.529158574,0.706270222,-0.585869681
-1.54E+00,-0.235321163,-1.119474498,-1.168579491,-0.188141153,-2.325927921,-0.861558379,-0.659660346
-3.68E-01,0.374537105,0.266797502,1.390977038,1.082118208,1.262152944,0.597901864,1.252719036
1.41E-01,0.430539498,-0.270542024,-0.133336955,-1.391045745,0.103086067,0.179046057,1.909842266
6.96E-01,1.474259968,-0.446762215,0.474317474,0.792485041,-0.840846665,1.695998397,-1.083680215
1.33E+00,-1.018614996,-0.233369794,-1.631562711,-0.666320048,-0.816125261,0.735297991,-1.71646402
-4.84E-02,0.047307443,-0.704676245,0.256529427,0.282438149,0.447770712,0.556890807,0.912244312
1.23E+00,0.223606439,-0.612900457,-1.000734361,-1.753700791,0.223114159,-0.336571391,-0.379572849
1.09E+00,-1.449739604,-2.021334342,-1.223474208,-0.455576016,1.515752864,-0.327688532,-0.384462894
-5.14E-01,-0.022677497,0.088452386,0.110768396,0.719099914,-1.716104728,0.928496919,-0.409820957
-1.42E+00,-0.666724454,-0.805152923,0.194528246,-0.530424947,0.234240579,-1.269359569,0.686756257
-2.74E-03,0.308734708,-1.494951831,0.156636112,-0.286962102,0.444298481,0.329538652,0.198054036
3.79E-01,1.554226314,1.380825275,0.603175442,0.693540224,-0.302124006,-1.449752409,-0.068020973
-1.03E+00,-3.102189121,0.628267389,0.625791154,1.263518517,0.260903998,-0.95831929,0.446953826
-5.10E-01,-0.329548472,-0.977339339,0.819735805,-0.032147026,0.115328921,-0.355410397,0.736424117
1.59E+00,-0.031013129,0.175153384,0.240908559,0.211695532,1.225882116,0.363536102,-0.573938162
1.63E+00,-0.578128231,0.176354811,0.062725817,2.463209565,-1.143020489,-1.536555866,-0.869037771
-8.03E-01,-0.688064068,-1.151128364,-0.149909157,0.340438318,0.043134803,-0.145999986,-0.955392538
7.36E-01,-0.20319609,0.244509836,0.602636705,0.633570701,-1.494235275,0.755511258,-0.233172345
5.66E-01,-0.013268813,-0.523670725,1.41400713,-0.980196702,-0.097701476,-0.285666461,0.916089777
-8.28E-01,-0.535491197,0.363606417,-0.277983815,0.839269032,-0.751252952,-0.35484537,-0.525849001
1.11E+00,0.82779575,0.166520729,2.330228511,-0.009324983,1.60191862,1.287377414,1.241650265
-1.21E+00,0.023834222,0.033498129,0.732156739,0.730942987,1.460873394,0.281624433,-0.153581953
-8.80E-01,-0.898710651,-0.825117705,0.572833218,1.361924298,-1.083480593,-0.457582769,0.054566198
-7.77E-01,-0.374954269,1.258299017,-0.094612893,-0.697983838,-1.323916242,0.083998002,-0.101502848
9.56E-01,0.239794681,1.327968555,2.387633775,0.552084381,0.510993748,1.214978542,1.387432299
-1.13E+00,-1.186670317,-1.585102168,-0.000582172,-0.971608308,0.074958465,-0.865318991,-0.830881882
-1.06E+00,-0.781503974,0.944153396,1.789931826,0.149039197,0.012028472,0.454604155,0.043753379
-6.54E-01,-0.305711866,-0.985715399,-1.353736148,-1.383657841,0.332929474,-0.581745873,0.584955407
2.32E-01,0.911202389,0.905387314,-0.970722554,1.106696312,0.676845474,1.362719356,0.628701425
7.28E-01,0.133949376,-1.16634553,-1.38990867,-2.572214101,1.565799671,0.01928917,0.368084599
-1.85E-01,1.396413398,1.078887824,1.146601421,0.359297706,0.283219233,-0.143443155,0.761748529
-1.04E+00,0.895576335,-0.888357146,1.487131617,-2.286921297,1.827747152,2.48505482,-0.184795827
7.63E-01,-1.076829996,-0.762530303,-0.551417814,-1.269865144,0.039970727,-1.854370852,-0.444195013
1.10E+00,-0.580424422,-0.535162428,1.549908396,1.322011635,-0.410251939,-0.895122486,0.294800346
-2.66E-01,0.044614216,-0.346396151,0.770515898,0.884846438,0.073239531,-0.483896245,-0.358555898
9.43E-01,1.257519045,-0.613551008,-2.193309943,-1.69451104,-0.150738409,-1.40851473,-1.215922175
8.07E-01,1.849232053,1.954893042,2.688199246,-0.32040363,1.027166809,1.274753036,0.100522535
-7.34E-01,-0.648161145,-0.441890855,-0.636610774,-1.434713949,-0.727721509,-0.566473669,-1.146238864
1.81E+00,1.035844373,1.503508756,0.452548163,1.580797275,1.746194774,1.181474824,0.990328789
1.29E+00,2.150721636,0.780275953,-0.787513244,-1.699429909,0.169488827,-0.48232262,0.270748577
-2.96E-01,-0.960005597,-1.12672664,0.230705616,-0.105815473,2.085452459,0.780373358,-0.002200248
-2.28E-01,1.016436107,0.785984467,-0.047546703,-1.315896315,-0.839443804,0.374861514,0.330571233
-2.59E-01,0.10087111,-1.257554348,-0.106167075,0.541513469,0.597210007,0.68369636,0.964463797
2.25E-01,0.739894645,0.791238551,0.063037908,0.40464447,1.000299209,0.083184809,0.291745504
-5.57E-01,0.36484582,-0.314364211,0.843539645,-0.331991741,1.873201056,0.908730318,0.774600761
-6.10E-01,-2.05128005,-0.181916767,-0.722781359,-0.521944871,-2.013277279,-1.638637066,-1.647587602
-1.34E+00,0.056933583,-0.421275731,-0.621187369,0.349513302,1.739700366,0.222661433,1.146655025
6.89E-01,0.911426626,-1.161239493,-0.836476376,0.713548654,1.320845578,0.485491508,-0.511632085
4.07E-01,-1.367867934,-0.02261687,-0.020207887,-1.366623978,1.642812292,0.993103394,0.342517658
-7.54E-01,0.162972126,-0.209194635,-0.65959672,0.083966217,-0.355452686,-0.628311206,-1.754257258
1.63E+00,0.746458194,0.001380399,-0.17980452,1.356902197,-1.264309698,-2.065240601,-0.207503285
1.49E+00,-1.020710971,1.473128298,1.554550114,1.621181744,0.832842462,-0.271648934,1.299165016
9.25E-01,0.550857266,1.867495385,1.157925736,0.203254576,0.98020904,0.636218526,0.203656902
5.16E-01,0.738510957,-0.029882567,0.203419061,-0.829969689,-0.759024872,-0.649445455,-0.673506758
1.33E-01,-0.369681739,-0.619267912,0.566169952,-0.324342243,0.050729467,-0.59774478,0.105094478
7.82E-02,-0.731093907,0.087369665,-0.505615879,0.13617283,-0.510426176,0.213333532,0.570285421
8.90E-01,-0.696229257,1.042973814,-0.457182891,-1.260621885,-0.918734782,0.581203321,0.340477698
4.84E-01,0.411356869,0.274224612,1.331660922,-0.361458655,0.366629816,-0.368473935,0.647167324
-8.87E-01,0.433663674,-0.109974738,-0.077710406,-0.403527957,-1.23205909,-0.641567281,1.264559858
-5.52E-01,-0.460497504,-1.034997413,-0.828848513,0.006740582,-0.264893848,-0.3860384,0.223113249
2.31E-01,1.048388739,-1.232062554,-1.402068652,-0.886922722,-0.481596936,-1.947203756,-0.283851195
7.18E-01,-0.104695876,-0.354927089,-0.461683872,-0.481771141,0.888799479,0.513017606,-0.07036568
-9.36E-01,0.24412646,1.038728127,0.685999966,1.458534891,0.135606237,0.042978742,1.239076685
2.41E-01,1.596711977,-0.439683286,-2.250423411,-1.263175035,-0.507932704,-0.639450939,-1.080038502
-3.29E-01,1.121314481,0.36484392,1.618929524,-0.081013401,0.171000375,1.466185006,2.348662333
2.18E+00,1.126501745,-0.265269852,-1.751236873,-1.417251642,0.167870125,-0.067460396,-0.845767291
-6.15E-01,-0.020148883,-0.164743303,-0.098110979,-1.613377793,-0.418979862,0.122543594,-0.125583339
-3.28E-01,-0.620302905,1.833343167,1.668376711,3.814425688,0.170619251,0.120868939,0.911501983
-1.21E+00,-0.841039334,-1.178122986,-1.511537639,0.239245327,-0.122552642,-0.388717979,-1.991542905
-5.24E-01,0.453053454,1.281009715,1.448444198,0.820847394,0.117522998,1.164290616,1.241498008
3.85E-01,-0.302854269,0.177851293,-0.19099323,0.119997469,0.567033021,-0.501933851,0.545931996
4.06E-01,0.081768163,1.023885966,1.424752899,-0.338795876,-0.372963965,0.535068874,-0.007233716
-2.60E-01,0.298533164,1.300604396,0.659143084,0.863577719,-0.650567454,0.315263286,0.976433239
2.84E-01,-0.216116449,-0.212075487,-0.316396228,-0.301231603,-0.417032873,-0.85785256,1.543656059
1.53E+00,0.155294812,0.838188118,0.159643914,0.289620917,-1.156431088,-0.44893171,0.513510234
-3.99E-01,-1.965173884,-1.159880408,0.570435846,-0.835260385,-0.63016958,-0.588267168,-1.205220436
7.68E-01,0.649583584,1.331486469,1.096522777,1.002798303,-0.388490638,1.438809038,-1.388893055
-5.34E-01,-0.17489208,1.066194536,-1.435661559,-2.063637832,-1.589408287,-1.576418897,-0.740300433
8.28E-03,0.951896488,-1.08510582,-0.43348074,-0.581253762,1.628471862,1.616367595,1.187675498
-6.81E-02,-0.425347354,-0.542878792,-1.253172527,0.277709812,-2.555751487,-0.683421756,0.141639524
-6.71E-02,-0.914920432,0.12218302,0.711211318,-0.732337597,1.209046264,0.813228012,1.827610814
-5.92E-01,0.021090719,-0.192077635,0.125091944,-0.858299142,-0.060716088,0.151217747,0.010132268
-1.37E+00,-1.613665739,0.384590096,0.23854636,1.08702189,-0.060548216,1.640366697,1.413632328
7.82E-03,-0.735488579,-0.159735006,1.43632771,-1.758952603,0.525367283,-0.20102014,0.34465974
2.56E-01,1.658821677,0.121011743,1.643194922,1.46279503,1.031332013,0.382396493,1.221451112
6.88E-01,-0.294035003,-0.011634734,-0.651675654,-0.162757245,-0.477097073,-0.32172513,1.009838304
-1.39E-01,-0.192252353,-0.658930531,-0.979267118,-1.259748265,0.730000216,-0.218015183,1.027986363
-1.65E+00,0.418252083,-0.672091725,-0.658275572,-0.265223125,0.165438715,-0.337716424,-1.147580653
-1.30E+00,-1.649912959,0.368228396,0.993303894,1.427561631,1.149057976,1.081960163,0.884831971
6.22E-01,-2.320534358,-0.633559021,-0.132627614,-0.699428771,0.726289075,-0.714942963,0.59293293
-4.44E-01,-1.511067324,-0.140434741,2.017330215,0.021513513,0.673838205,-0.090899425,-0.187637095
-1.06E+00,-0.222174535,-0.172190052,-0.255617696,1.280928368,0.466959845,-1.409112338,-0.188774424
1.31E+00,1.469973812,-1.261489133,0.645843151,-1.350165917,1.308166018,1.354045533,0.133567197
-7.64E-01,0.723465384,-1.352524125,-0.048089602,0.327495923,0.51005847,0.943643497,-0.284941217
2.88E-01,1.628151721,0.28489039,-0.029752796,0.872370351,-1.006654455,-1.485666022,-0.542377917
8.70E-01,0.498256796,1.390941459,-0.688075459,-0.140121183,-0.446920944,0.224808777,0.059769581
8.87E-01,-0.497662143,1.010707594,0.660653258,1.690162783,1.002619013,0.398073878,1.04813895
-3.91E-01,-0.572716658,0.905998384,0.145346084,0.033312471,0.713060686,0.525345717,0.692851031
-4.35E-01,0.004726743,-0.53856356,-0.19862065,0.411852312,-0.622675433,0.054486481,-1.334099135
8.97E-01,1.300569864,-1.559886092,0.406017269,-0.710693058,1.591031615,1.371600421,1.547880079
7.20E-01,0.323587707,-1.492751926,-0.738567966,-0.570035448,-0.188890705,-0.122998476,-0.93196963
1.22E+00,-0.035707838,0.746117667,-0.069958835,1.094726979,-0.526917062,-0.20581152,-0.844520769
1.71E+00,-0.460022859,1.296544915,-0.433302217,-0.288949922,-0.738869067,0.010596781,-0.438827999
-9.65E-01,0.190910469,-0.327351031,0.838904652,-0.019118635,-0.803692119,0.391962204,0.587699316
1.10E+00,0.571307002,-0.312810375,0.253741378,0.094346252,-0.353984386,-1.130092765,0.249393892
-1.19E+00,-1.553596631,-1.474940809,-0.704763674,0.540695377,0.024992098,-1.11173853,-0.328150783
1.40E+00,1.082368045,1.002797306,-0.309878094,0.285621323,-0.738742003,0.509997858,-0.036357532
-7.25E-01,-0.256514067,-0.24891163,-1.093406791,0.09179469,0.477884063,0.079433976,0.89625206
1.57E+00,0.029087541,-0.402043179,0.436773628,0.440858632,1.935965522,0.953131325,1.339506288
1.55E+00,2.481880442,1.253224563,0.591221115,0.300729355,1.972209169,0.551859764,1.071966292
9.09E-01,1.293451828,-1.030869713,-1.732010242,-1.908464551,0.793087005,0.667394185,-1.184230566
-1.17E+00,0.230175425,0.642531703,0.036568187,0.882510443,0.12538323,-0.796826202,-0.590744052
4.58E-01,0.034258131,-1.441319288,-1.281367666,-0.728213084,1.011485079,0.219853721,-0.602151473
-1.64E-01,-0.991864067,-1.859565759,-0.726088106,-0.594065111,0.427069346,0.279876141,0.550893141
-6.56E-01,0.468535616,-0.375734221,1.227159933,0.237867517,0.351454402,0.83142884,-0.256244283
-1.98E+00,-0.043392736,1.692393754,0.294719103,1.80712618,-1.216347962,-0.16182685,-1.208812183
-1.27E+00,-0.822748365,1.151253454,0.981245947,0.645539603,0.750106771,0.857787901,-0.281676548
-4.34E-01,1.175634823,-0.171462785,1.16300551,0.638950917,-0.256608393,-0.58039214,0.096621274
4.29E-01,0.106399811,0.75315387,-0.254766816,-0.329677495,0.342630205,0.004705616,1.068970126
1.64E+00,0.140574181,-1.062990346,0.354022601,-0.788828552,0.771721552,1.343439817,-0.694103116
6.57E-01,-0.418434106,-0.554026432,-0.069151427,-0.130507901,1.189445568,-0.37820425,0.386040954
-4.91E-01,-0.794686309,0.593908982,0.000289487,0.391587481,-0.04685851,1.819188414,1.342710576
5.45E-01,0.791458885,0.300562002,0.456412678,-0.227953789,1.569634056,-0.461889616,-0.013213457
6.07E-01,-0.142589982,1.582633649,0.526587693,1.396242221,-0.951406323,0.690545682,-0.599244745
-4.31E-01,0.621671344,-0.302500327,-1.078718955,0.217584478,-0.141021718,-0.362356468,0.393726459
6.16E-01,-0.064824211,2.131584195,1.499845241,0.864755966,1.095469722,0.306959537,1.347937312
-1.08E+00,-1.559106891,-0.962948255,0.276428014,-0.282344502,0.85652977,0.189049798,-0.159338324
7.42E-01,0.903901986,1.059219406,0.09690595,2.028603499,-0.074115189,-0.869128732,-1.522617172
2.24E-01,0.34175783,-0.644053781,-0.041738677,-0.516220232,1.634598957,1.692947323,0.925398599
3.14E+00,1.061442954,-1.314825305,-0.711291345,-1.630502272,1.265339261,-0.547512019,-1.639472849
-5.23E-01,0.018739035,-1.119132971,0.813175064,-1.331919344,0.673559511,0.941464758,1.096727336
5.96E-03,0.501921733,-1.705695588,-1.909001938,-1.659264507,0.514280445,-1.351598353,-1.011027902
1.62E+00,1.007316087,-1.573828805,0.387171279,-0.112106202,1.518560895,1.314447621,0.202118478
1.48E+00,0.769790361,-1.547010945,0.838588202,0.210708807,1.437283064,2.048795706,0.027652738
9.96E-01,0.39879187,-0.51627741,-1.401054117,-0.113054183,0.229715857,0.453117321,-0.163003702
-6.55E-01,0.37683524,0.737385931,1.340127901,0.007613532,0.593120552,-0.239476803,0.315935436
-5.48E-01,-0.455742492,0.459143678,1.697297983,-0.634735225,1.189036428,2.270685161,1.755914088
-3.66E-01,-0.122252718,0.983828556,0.884254369,1.346085581,1.488323489,-0.059017213,1.721811971
6.21E-01,-0.656759958,0.576627099,-1.234903274,1.113569034,-2.101889055,-1.425009798,-0.782900949
-7.18E-01,-1.133545921,0.314070811,1.106410321,1.065710633,-0.152588973,-0.089708629,0.03844349
-1.19E+00,-1.536025838,0.738273572,0.220246898,-0.614062827,-0.024958727,-0.500090149,0.573819081
-1.49E+00,0.709420019,1.781610873,0.88486195,1.793665247,0.122586567,-0.300127406,0.665519621
-8.01E-01,-0.462206421,-1.568477327,-0.126260236,-0.577257882,-0.51612555,-0.436449608,-0.782028641
-1.08E+00,-1.322498005,-1.53439888,-1.200563217,-0.886040763,-1.12425788,-2.146003322,-1.585366172
-4.26E-02,0.331079132,-0.028763883,-0.043188626,0.145076761,0.990323416,0.774129149,-0.415964011
9.13E-01,0.044167708,0.079318269,-1.417107855,-1.533622029,-1.225394243,-2.549993255,-1.738002834
-6.75E-02,0.346339594,0.068176864,0.626917119,-0.190718203,-1.889510376,-1.412817463,0.930817116
7.06E-01,0.039575195,1.991553476,2.588149465,1.283502997,1.025536873,-0.801812677,1.519294102
-1.13E+00,-1.191063197,1.152697862,1.42286308,-0.974481958,-1.289149103,-1.03959039,-0.51294506
-2.21E+00,-1.216298682,-0.75716015,-0.625995671,-0.554204615,-1.219506185,1.156826152,-0.321364491
-6.17E-01,-0.578780687,-1.394514299,-1.681804204,-1.704221991,0.499400448,-0.371912218,-0.876851102
1.37E-01,1.227441153,0.328177899,2.147504192,0.025262655,0.761801128,0.432541126,0.413794855
3.50E-01,-0.686512782,-0.389004723,0.02972218,-0.374746037,1.447911038,1.109340248,0.824964971
-5.24E-01,-1.132364307,-1.163439465,1.004764085,0.160818617,-0.023101846,-1.021931321,-2.271313075
-2.03E-01,0.091256306,0.275360197,0.090893705,0.204309573,-1.819853465,-1.101502513,-0.655970479
-1.62E-02,0.017680674,1.671246891,0.852054229,-0.601987527,-0.022172113,-0.114070421,0.887319461
-8.61E-01,-0.62157198,-1.16466761,-1.545448642,0.358519333,1.246589264,1.20186587,0.150664603
7.01E-01,-1.279716825,-1.13805771,0.192765289,-0.179251175,1.646596452,1.230594547,-0.750723369
5.74E-03,-0.109739266,-0.183419552,1.298154098,0.672661267,-0.680765612,-0.34682231,-0.00891718
-1.27E+00,-0.469602168,1.078627872,0.344442951,0.739600023,0.854050196,0.778753413,1.025619532
1.84E-01,0.547608771,0.801468214,-0.155441263,-1.298374712,-0.934862544,-2.449872351,-1.022320043
-4.08E-01,-1.130282721,0.502590139,-0.430334892,-1.211801951,0.269153822,-0.288332382,-2.078045582
9.06E-01,0.396754243,-1.429127637,-1.246165645,-1.685918501,-1.394253371,-0.996096564,-1.231542916
-1.24E+00,-2.185238588,0.871429328,0.109797095,0.302558514,-0.991929168,0.261662847,-2.188209226
2.78E-01,0.385794523,1.105143969,1.260747767,1.265455318,0.481109486,0.114116884,0.293035996
-1.58E+00,-0.838249203,-0.407222373,-2.208922527,-1.288739239,-0.933281114,-1.337530346,0.277045639
-4.96E-02,-0.227623901,1.278917595,0.745820033,0.749170002,0.246871956,-1.172357556,0.221370887
-2.62E-01,-1.341619036,-1.064522258,0.543994651,-0.119023333,0.872642213,-0.599805783,1.205878788
-2.60E-01,-1.532204376,-0.118437995,1.100175699,0.80903992,1.550557475,0.393620671,1.048028418
-4.26E-01,0.114003672,1.000578248,0.929705311,1.219850186,0.831764979,0.744789472,1.602801039
-7.38E-01,-0.253471483,-1.651446113,0.403446983,0.127018222,0.080687533,0.339264546,0.180948179
9.76E-01,0.812082304,-0.738427548,-1.8321944,-0.371820925,-1.276220982,-0.547198444,-0.521090339
1.11E+00,0.199957471,-0.199056101,0.303571607,0.327901384,-1.385136944,-0.764383984,-0.175559882
1.99E-01,0.75924257,0.483312542,0.742411789,-0.414902145,0.426839676,1.166382935,1.551957986
-9.81E-01,-0.201705773,0.985295322,0.725622938,1.382983518,-0.714173257,-0.098853014,0.272703582
-2.19E-01,0.263815077,-1.69430514,-0.690152743,1.059932855,-0.221403076,-1.329047135,-0.904255429
-6.05E-01,-0.385483205,-0.631569897,-0.264590222,0.742523973,0.42314519,0.471608802,0.199525387
5.88E-02,0.466438258,-1.712120406,-2.396122946,-1.657550905,-1.069526319,-1.63702077,-2.181500877
8.23E-01,0.054208123,-0.679880371,-0.182839536,-0.717315136,0.565398809,0.644100934,-0.099674565
1.04E+00,0.031759792,0.505931083,1.90955291,1.635758488,1.137772318,0.196079964,0.296269613
-1.58E-02,0.095278586,-1.745476233,0.103190926,-0.687063636,1.038337681,2.010425535,0.205509217
-9.34E-02,1.004241007,1.101920826,-0.531592096,0.394389518,-1.080416364,-1.859577917,-1.033652689
-3.42E-01,-0.956796937,-2.466333369,-0.896702593,-2.433647347,2.001032012,1.26056027,-0.201738992
-8.02E-01,-0.968906883,2.285827929,1.179632959,0.745923457,-0.524410031,1.132418428,0.782866608
3.00E-01,-0.211570929,-0.815650574,-0.710400576,0.975331262,0.874397159,1.248171711,-0.053695729
-1.41E-01,-0.745076727,0.133965591,-1.116054818,0.146393366,0.048599594,0.185451484,-1.815494997
-1.10E+00,-1.126750579,-1.136621758,0.669967969,-0.326027744,0.82192964,0.404422982,0.457739075
-7.75E-01,-0.073587676,0.434396648,0.374135367,-0.292119512,-0.077369649,-0.298241802,-0.028710782
1.19E+00,0.159919821,-1.793723126,-0.411081762,0.417671496,1.148809591,-0.484202739,0.139659319
7.62E-01,-0.032394411,-0.077835788,-1.1078317,-0.61666213,-0.028221277,-0.822533238,0.395581468
-2.69E+00,-2.826066555,1.069111022,-1.02806803,1.514328474,-2.43164215,-2.285525811,-0.928084087
2.49E+00,0.945222213,-0.713296373,-0.049459805,0.293546379,-0.615608707,-0.585037964,-1.918960338
-1.19E+00,-1.645192964,1.305136756,-0.757572426,0.131058964,-1.393377563,-1.520146951,-0.104422584
2.24E+00,1.351504022,1.309323056,-1.815578338,0.554661511,-1.987718225,-1.030473825,-0.853725667
2.50E+00,0.779249569,-0.294911099,0.268492611,1.079570283,-0.075241395,0.112534801,0.36065631
-1.00E+00,-0.423326344,-1.37025243,-0.887209474,-0.039651811,0.292447522,0.693213998,-1.523928277
5.13E-01,-1.197169401,1.799701439,1.455564864,2.129981611,1.426856839,0.706755519,1.157965706
1.05E+00,0.863455861,-1.023648787,-1.307168091,-0.610776109,-0.380077468,0.516792182,0.294918348
6.32E-01,0.003028653,-1.46649327,-0.507999978,-0.94148415,-1.269299797,0.396043105,-0.594688572
6.66E-01,-0.957928113,0.517254442,1.496758548,1.459169755,0.738395699,0.036254803,1.949242812
-2.06E+00,-1.117564937,-1.409284753,1.378249137,0.366582154,-0.860327871,0.022278255,0.050512564
-5.90E-01,-0.947923774,0.405173073,0.255559168,-0.065110097,0.904289183,0.531180259,0.456936446
5.96E-01,0.175876561,1.586130153,2.28022898,1.487430709,0.577070546,-0.108784929,-0.043364117
7.60E-01,0.777108273,1.55082876,-0.11529154,0.25873871,-0.44472759,-0.25071584,0.371592337
-5.96E-01,-0.341303205,-1.085210728,0.295074991,-0.237628527,1.095758896,1.901371169,-0.067020775
-6.35E-03,0.469288993,1.191469293,1.729439591,2.269383065,-0.117012263,0.82393091,1.336991372
1.36E-01,-0.398238021,-0.742455879,-0.359546007,-0.101220687,-0.174018148,-0.542341535,0.153202635
-4.42E-01,0.957588837,0.908564574,0.522258205,2.104303563,0.082914681,-0.090336571,-0.540913808
1.02E+00,-0.406097924,0.74625394,2.11339476,1.037057829,1.159811021,1.130021478,1.219400495
-2.16E-01,-0.573413205,-0.760709552,0.218643048,-0.920470037,-0.720157688,-0.682584732,0.052652881
4.96E-01,-0.473903526,1.312457244,-0.552885556,1.443436405,-0.113950946,1.551673754,0.108770881
1.33E+00,0.213959877,0.255621466,0.36847942,0.751454528,1.461539626,1.138041253,1.540569063
1.16E+00,0.51663812,-0.307945859,-0.312910371,0.187989434,1.344116307,0.040610886,0.221754056
-2.67E-01,0.56909439,0.534433709,1.146190277,0.400907354,-0.588440259,-0.266388605,-0.695694317
-3.14E-01,-0.124166081,0.036858251,0.102615303,0.889360669,0.909696841,-0.541397385,-1.033626101
5.51E-01,0.314713879,0.71583139,2.139429698,0.88809868,0.769066093,1.791429772,0.68782086
6.22E-01,-1.114910536,-1.756393121,-0.918622669,-2.028100832,1.592055175,1.752141336,1.588730963
-2.01E-01,-1.454795207,1.045541119,1.28313985,2.066173155,-0.080762657,1.315077059,-0.363686967
3.52E-01,1.158507253,0.551495643,1.162968839,-0.016971214,-1.283665604,-1.275918387,-0.676114506
1.85E-01,-1.000586538,1.96912927,-0.271814733,0.75921535,-2.097095578,-1.093615029,-0.987286948
-2.12E+00,-2.530246007,-0.959762074,0.073107124,0.403133459,1.019360219,-0.159643627,0.555894218
1.42E+00,1.659467433,0.164610929,0.558427153,0.974861031,0.125785454,-0.577693981,0.296727258
7.89E-01,0.951765853,1.526993051,-0.705526834,0.425016353,-1.578766819,0.123201974,1.530305509
3.75E-01,-0.977087043,-0.7046347,0.273083478,-0.464452275,-1.492770006,-0.241918633,-1.665245617
1.22E+00,0.513118415,1.395366252,-0.604219888,0.886709076,0.307886637,-0.040960271,1.549010096
-7.00E-01,-0.788310084,1.676903088,0.903313191,1.616291985,-1.688652048,-0.574411122,0.372533917
-7.59E-01,-1.028152754,-0.097801573,0.451906076,0.116885822,-0.465066411,0.689520587,-0.166559012
8.18E-01,-0.839887131,-0.861951318,-1.489454986,0.290791435,0.508693457,0.064029822,-0.127300571
2.44E-01,0.425438935,0.810946636,-0.572422683,0.310111116,0.734597664,0.910972161,0.474545836
